source_id,ra,dec,pmra,pmdec
4421473221242026752,229.65043872320143,1.9314286337796538,5.273683381585361,-9.497104263009609
4421569806466463360,229.79927373790508,2.0548113386263096,,
4421569261005279872,229.71984963508473,2.055623127707687,,
4421477657943936000,229.62050293608263,1.9869422157620795,5.256132214180285,-9.355711394754909
4421572044144698752,229.6367248921411,2.0540866161030378,3.864549935925438,-9.145267328662356
4421571734912230400,229.6520058333235,2.038496447095423,,
4421478001540628352,229.58121039119288,2.0183869398537744,7.373395888550718,-8.166733683656883
4421571872345532288,229.67248770349903,2.045731150435742,4.874650352200545,-8.975727766582345
4421572520890056704,229.68830814815232,2.0869897585018684,3.918255108997511,-10.135868699880165
4421474599926274432,229.68014055862452,1.990944885638852,3.616521104428382,-8.314151287415825
4421526758009684480,229.48031015732434,2.090792596055101,4.661323934594243,-9.24444257187229
4421573659053870976,229.62758502461458,2.1289035110667256,4.12021992952522,-10.400954154569748
4421477894170791168,229.63710137832427,2.0159607187811703,3.407224349650111,-10.114364083088967
4421574964725805824,229.70332625664344,2.1299266410484514,,
4421571734906615296,229.64782762663202,2.033798842227726,,
4421573143661112832,229.59501105030256,2.1015543415113287,4.368373258640862,-10.109869503352245
4421477829741761920,229.64338345480508,2.016351378869275,4.702348057091073,-9.511948872147318
4421572903138572928,229.64086952079907,2.080315311963202,,
4421574994787096064,229.7123513330321,2.143158329515958,5.007442748988375,-10.861510311024059
4421573452898673664,229.681283195069,2.1220742340159267,,
4421573384175348352,229.64482014440182,2.101689885411824,,
4421478104619740288,229.62606816200656,2.0251850408636853,,
4421568676893382016,229.68482727500017,2.012274949350186,6.059666291264369,-10.21473438144839
4421526517491516288,229.51206632547996,2.1112765301421206,,
4421474733070633600,229.62836942627928,1.985068995700181,4.84137367453714,-10.580585478816257
4421478035900366336,229.59337480685394,2.0258493940710576,3.2983482388642678,-9.311163975432958
4421526448772461824,229.5365065277803,2.0987991576032514,,
4421572044144935936,229.63533731348883,2.065582247901622,,
4421572452165981696,229.7203532638631,2.1038280358215604,2.650358374987436,-9.789898599664708
4421573105005475456,229.58513340972922,2.089658852144519,3.6061775937874967,-9.35122983977716
4421572520890056832,229.68840458047538,2.0891218195531427,,
4421474599926274560,229.6806626741517,1.9907458143732533,3.6991592097459964,-9.667906787583181
4421474080235486080,229.5983888600567,1.9315020150752766,3.74329083890058,-9.241074207691023
4421477344410750720,229.5847544312708,1.985574815634556,3.21528470573294,-10.364550495210803
4421574140088976896,229.72114859895802,2.119818042594006,2.2044557864174914,-9.134111022511865
4421573349817626624,229.66710236335098,2.1014107971308023,0.18679336511098316,-3.6078412355111573
4421526276973568512,229.54561766426187,2.1025782936419746,-0.260225613097217,-10.825281654376425
4421478516937552128,229.51575675075085,2.019805762606436,9.36571612725958,-11.423767377929959
4421574346249736192,229.73695290193135,2.138189796599968,,
4421568642534998784,229.67468886662874,2.0011332962893555,4.363447951150422,-9.456154889556144
4421478860534206080,229.56829527734365,2.042371553026338,2.9354423283493407,-10.39378627090538
4421573555974314368,229.67639184282356,2.135887554152338,3.157190391738993,-10.516994203110338
4421573414243292928,229.65762279559507,2.119601071997773,4.211382470386327,-9.873335104450085
4421572078508913280,229.6627460041824,2.0588440062149918,4.2629258445248555,-9.437649650562397
4421568294637945088,229.77001453262682,2.0339176934055687,3.1468038603719677,-10.03360530082584
4421573384175526400,229.63793663737152,2.106884714698467,,
4421572903142724992,229.64097434463815,2.082532790888304,3.002359084905687,-6.902571225907591
4421573074940027264,229.601344611467,2.08175525335147,,
4421478070260002560,229.6210482436804,2.0219356301273645,4.497610501813334,-11.550085587657046
4421569295365018496,229.72027190679677,2.055541325799129,1.609039351731656,-12.135660148284675
4421572044144698496,229.63849854364156,2.0552627065434126,7.449169166597844,-8.197095263004416
4421572662620008320,229.72080051630786,2.1072293463761347,3.7650902444354335,-11.36391504514067
4421573281096748032,229.61270984522343,2.1189715963972726,,
4421572559541017344,229.67527076875274,2.0914798719467123,4.185452195915497,-8.946629727011821
4421474634286013056,229.6376861355853,1.9642599974791743,4.393397201459814,-9.366084804880185
4421477932821897600,229.59170163559816,2.004188077652043,,
4421572422101685376,229.71130784327357,2.0939413588979776,2.465587651325616,-12.047710258410238
4421478929254016256,229.60198484703983,2.044641853125769,-0.3649967100977151,-5.0724858489694755
4421478894893905024,229.58466883307375,2.041639563720507,-0.8237307178344684,-4.294234591480182
4421573624693792256,229.64803109083456,2.1185298073414085,3.1457300320292543,-8.810355607625853
4421571734906615040,229.64778949471895,2.034070009310533,2.755055389846661,-9.03462776742295
4421573590334187904,229.63364274564861,2.1173300972931273,4.081370632916366,-10.502871165988244
4421573006222079616,229.63443200616544,2.0984374373411874,,
4421573590334106368,229.6446916357951,2.1191891533770573,,
4421572937498613120,229.64602261105608,2.095606688962931,,
4421573040578201856,229.58532187098888,2.0767687176164187,5.6003864561085095,-7.406445607305075
4421473358680980096,229.71061229804909,1.9320322675152406,5.19526573417154,-9.487920328379642
4421474561271917568,229.661758678631,1.9756114664466962,3.310809971589149,-9.509176773322801
4421573414243293056,229.65793311701992,2.1122721658094648,3.7219327949863863,-9.960543500581286
4421574174451045248,229.7436060603046,2.1262201341892255,,
4421574960427357952,229.70538472325055,2.1407239549476045,5.134278980367089,-9.735028669235932
4421572800059492864,229.62468088742443,2.0704843584109884,,
4421570562381532160,229.7970059731382,2.058909395947041,,
4421573384179197184,229.6530603755591,2.1054606700055722,,
4421573143657742720,229.5880317656729,2.0994689278027465,3.5904045298085947,-10.405765287605222
4421573384176501376,229.6547186140117,2.107845434834017,2.5368688311516188,-11.182400716137433
4421473083803043200,229.64144734564007,1.9148656119598721,4.96411980999056,-11.110785445461019
4421573723480937472,229.65707760661599,2.132248259303688,4.33352913072253,-9.91331891088116
4421569291071213312,229.72084382413232,2.05950870216672,4.772351964075176,-10.303138469500437
4421571975425076096,229.64446051195176,2.051862442336527,,
4421575785061214080,229.72939498715803,2.188806881055756,,
4421572417806243072,229.7181087155228,2.0941839257709542,3.893122748712345,-10.228787242206115
4421573762132880896,229.67420751093172,2.14268767021313,4.339842623590002,-10.534478709767622
4421573349817626880,229.66447242330938,2.1061435780364555,,
4421568436375212672,229.69350043568784,1.9989560691490946,1.7162552171534595,-7.868202704572497
4421574101433887104,229.77476761013315,2.137400406829539,-8.666551351810549,-5.909712203807533
4421572903138479616,229.63509426982887,2.0782151654924794,,
4421477310051012096,229.58146290837163,1.9812208083285088,3.5694165163738782,-9.137285920160759
4421478894893904896,229.58492898950672,2.0417113729807483,,
4421575304025766656,229.67732694549773,2.165879503871448,3.6714245881558805,-9.11971742289376
4421568642534998016,229.68304184615138,2.005216230089502,3.8601217009825373,-10.047019385955752
4421573006218225792,229.6343148260397,2.094553098991797,,
4421572353385895680,229.72623143224564,2.0814422049963572,,
4421478929254196352,229.60216157344897,2.0565877398314054,,
4421474320753298048,229.6117227164558,1.9677567845410253,0.8318277077488649,-47.80135485077141
4421574685549468928,229.76669593926977,2.1501422700350816,4.120387300030758,-12.425875137586166
4421571941065367424,229.6338846035308,2.0467814171771024,,
4421569020492120192,229.74691197550905,2.0454250880316085,5.281075406831263,-10.389509434974006
4421571837985741184,229.68903852392427,2.050316745772278,4.549793821723817,-9.463306602824499
4421478104619740672,229.62727414885708,2.026039601064887,5.479747997602517,-8.443328935594579
4421572181583895168,229.65141004964332,2.0766129524640893,,
4421572662619994880,229.71783366310228,2.10512572148246,7.095866944497033,-13.424524572310576
4421572868783602432,229.6104299181971,2.075297368127407,,
4421568573814539136,229.71652433567775,2.012459712570507,,
4421573139365213952,229.58515413481925,2.0959276973290235,3.833791274894796,-9.875082304738626
4421573723480937600,229.65700686412964,2.1393704600150056,2.9468021165629477,-7.124366087440558
4421569291071213440,229.71936698918637,2.0598697966456396,4.747672159046878,-12.586327485946788
4421571975425075968,229.64508339367686,2.0523901051403026,,
4421572520890058240,229.69138051855214,2.097388392877382,5.482882860064314,-9.856796336201178
4421573143657794816,229.5886619281508,2.1036486438817597,,
4421573178017193856,229.61982320063245,2.100792586988136,,
4421477898462008064,229.63350663449958,2.017195516430784,,
4421573006218225664,229.63456182021892,2.0937549969207248,,
4421573555974277504,229.68463333553748,2.1389571859869885,3.876015373256722,-9.186251832751841
4421573452894870784,229.68109370287124,2.125521087815549,3.913343908680429,-9.215545849655248
4421573349815474432,229.6619905545626,2.105147532453167,3.9279385962865776,-10.001692924004631
4421572662619995008,229.71869679886436,2.1053624117066465,4.919159326921861,-9.99606467186504
4421573349819464192,229.66672660871333,2.1148611120856318,3.8791936108052365,-10.208537301149487
4421572112864057344,229.66490410078728,2.0667117609696435,,
4421573143657734528,229.596370001264,2.1038839291535365,2.0253306278058054,-10.533820618759817
4421474771725817472,229.6567373502707,1.9798188455542454,5.045866964351049,-15.080126787157766
4421569398448189568,229.74045368347953,2.0747723762779113,,
4421571872345531648,229.67087894194432,2.0446765769760087,7.186094217573665,-2.5778224957947424
4421573105005474944,229.58310313715674,2.0868469827895644,3.889518063419788,-8.771217076063582
4421477898461310592,229.62764271856548,2.0260525234956566,4.340812197701187,-10.429222135054573
4421573899573138048,229.75384976066397,2.1098679991872324,3.8203098189994344,-9.882944088574556
4421479131117599872,229.549931091195,2.0678657492095147,3.586637998140318,-9.022627454616712
4421526242613829632,229.54005521442167,2.0946314405643776,5.04715299242524,-10.757162969238989
4421477451785662976,229.541957317541,1.9778911033793267,-1.9083024187889674,-8.041160098214334
4421572009788146688,229.6173384253687,2.0533361562633963,,
4421477864102269824,229.63383200840707,2.0166660091365403,2.689553784218099,-11.30030795086545
4421478894895672192,229.5866359955646,2.0407010234840466,3.7570851229683684,-9.31246897860501
4421477554864805760,229.58343084630658,1.999955758486426,3.206353483528485,-9.704964661026821
4421478929254196224,229.60174406163534,2.0572556035315137,,
4421477829741761280,229.6485515987313,2.019364611258536,3.095994379688443,-8.636396782274725
4421572903138572288,229.64417885667513,2.0823961825675363,1.796338673918617,-6.857697597812287
4421572971858525696,229.6258769407698,2.0925121820119785,,
4421569329728013184,229.7413957949684,2.0654987900585002,4.289243332577861,-7.7803747804902645
4421573418535325184,229.65062509090603,2.117821571007851,1.4250831869178138,-10.590084358062803
4421572490824169344,229.67703510396728,2.085732785627939,,
4421573311164077312,229.6572762736075,2.100197123824786,4.2307185984181555,-9.696677213256784
4421573040580290432,229.6008355950443,2.082006197106051,,
4421478173339914752,229.61838073551522,2.041462237156035,2.9029365261692703,-9.42180843510992
4421478615721148928,229.52755914137035,2.0301802719302304,4.5085058073646245,-9.676737928595319
4421478070260072576,229.61403862437268,2.0318069228333764,,
4421575239603713536,229.68199652788994,2.1616770835864023,,
4421477967180787968,229.603553753791,2.010920903789049,,
4421571975425075712,229.64413916380676,2.0524483423899182,,
4421569256711474304,229.71695279182646,2.057815805891212,4.000967619108298,-10.774346613280386
4421571837985819136,229.68682301396325,2.0573543578604636,,
4421568745614220928,229.6868137548723,2.024354469522533,4.035790662826454,-10.17954209715608
4421526242613830016,229.53261922073054,2.0929561010616706,1.6380747913032674,-11.282627303333141
4421573762132881280,229.67104442645424,2.140754645371797,7.698854903004111,-13.922161808007699
4421571872345709440,229.66964442362382,2.0588948583451474,,
4421474595631682816,229.68597408435207,1.9870505187319851,4.017437690160648,-10.11493917423414
4421571700550358528,229.6699588164491,2.03594299166581,,
4421573659053867648,229.62054022199212,2.1232694590436076,,
4421569192290819584,229.72208492986684,2.04611655942002,3.798525809328754,-10.110576484121284
4421572319022308096,229.69881506152922,2.076809813994909,4.019039119895569,-9.442041845572028
4421478860534206720,229.56471184012497,2.0402101464514986,4.255015577897702,-10.264783415133243
4421574277530260864,229.7368139188997,2.1355211454996006,2.8061896504949404,-7.164666716085311
4421477829741760640,229.6433566990429,2.015755053930666,3.360236817364634,-9.464288709979389
4421571700551304576,229.66900452357538,2.039574906848398,,
4421569123566259968,229.75981376837296,2.046996718887634,4.562606630128152,-10.038768499389633
4421572800059492352,229.62431716612411,2.0720225504290744,,
4421572662620174464,229.70954042529465,2.1095235772464376,1.2402467350390411,-11.079808011726383
4421572181583894784,229.65057722556773,2.077246980523423,3.639384089394772,-10.558114572786499
4421477516209442816,229.56811646121488,1.9863570618525779,5.535118270988052,-11.31287405589618
4421474153249678720,229.58433185791503,1.9337118972076508,-1.3236045909271708,-5.065467572159691
4421573281096745856,229.61516483175967,2.1195476145567733,,
4421573143657734272,229.59627042374188,2.1044397596826063,,
4421478443921752192,229.55479259285525,2.023480448791255,2.8996164172284025,-8.23419325921874
4421571872345531392,229.6710592526203,2.044962398763969,,
4421573105005475200,229.5840525540183,2.087677448987711,3.390987781418442,-10.34705031883538
4421571837985819264,229.68714407715566,2.057666343473761,0.7872452900804596,-11.71765765484816
4421573001926421120,229.63830348412796,2.1013279068864854,2.2979309944411654,-7.905609279153435
4421572319022250496,229.69990795620785,2.0741897813008854,1.6077449467610583,-11.703125379236765
4421572937498396928,229.64757401545532,2.0827262426972815,,
4421478860534833920,229.56710615142248,2.043209846851111,,
4421573418535087616,229.6642459193921,2.1133043784872383,0.2813542636021036,-5.28253269337085
4421568844393377280,229.69999885272978,2.034169327364508,4.839003640061967,-10.738431960590583
4421573379883543040,229.6383452680819,2.108414536668469,4.3727947001560565,-9.696479349107912
4421572181583894656,229.6508810115849,2.0780466912904063,,
4421474256328893696,229.6209972034359,1.9564755239142158,4.48359581205708,-10.273828038713422
4421478070260002816,229.61888347626686,2.020603724572063,5.194882060773269,-10.667727957230943
4421575170883458048,229.7169251186356,2.168330184302351,,
4421573418535361664,229.65785961592726,2.1244245678889953,6.634669972669075,-8.751288865949666
4421574999086905600,229.71907474704338,2.1473831232665304,4.0135335669347745,-9.984063140882714
4421474840445292544,229.6451946365908,1.9989257901628286,,
4421478070260073344,229.6141429519296,2.0321265877065193,5.186268990832998,-8.02538728494005
4421568848693436288,229.69605370982424,2.0307788526433237,3.8154645973766805,-9.966530472051039
4421473496123398784,229.72824707686402,1.9495493468649152,,
4421573693413548928,229.63577933374498,2.1285596615486777,5.661004468563973,-10.005002105912627
4421573105005475072,229.58392772315764,2.096334923715631,-7.69059137321543,1.3190596901904381
4421575480120181248,229.70174857007243,2.193937092225554,3.11967217643115,-9.630060285452766
4421572834421859456,229.60977928125106,2.067923980726793,,
4421568539450699264,229.7396655881002,2.0201096703401453,2.9802256109447116,-10.65325922966741
4421477241331494912,229.58788584330253,1.9693252177697196,3.684931949451828,-8.331865596749495
4421574208812865664,229.719361059463,2.1259423229747316,,
4421572593903326848,229.67430679519057,2.102775309956811,,
4421572971862341760,229.61997256124565,2.0856852595030593,4.297191927802732,-10.186675198001778
4421572280371889152,229.69014658723847,2.0664510980219366,,
4421568328997691008,229.7884273541321,2.0397250359881656,,
4421477348705423616,229.59890666696373,1.988155470321856,3.6317720907575533,-8.968441128828667
4421572800059492608,229.62378213040765,2.071272715763928,,
4421573418538940416,229.66244244291525,2.111757331398457,,
4421478070260072960,229.6145304157368,2.031588808435748,6.901531940137273,-11.411484827565747
4421573074938056448,229.59891872455543,2.0932281954441563,1.0398738958400564,-11.891625740646518
4421477932821049472,229.5958429815902,2.006311266628326,3.8297423070640204,-8.726574475658218
4421569291071212032,229.7207594755082,2.0555289914679316,3.797794782976966,-9.96694114580538
4421571975425075328,229.64481049102423,2.051841574142846,,
4421572456461261440,229.7251586952555,2.093166881715396,3.5510420284124016,-9.01689511561545
4421478035901395968,229.58506908780078,2.024715016843069,,
4421477206971756672,229.56545937974778,1.9690016056516195,3.227892732445062,-11.053254399706669
4421573143657590144,229.59598575723058,2.0939924883038437,2.954254835406521,-8.560400642653835
4421573659053867008,229.6236359218911,2.1253602746685005,26.277338955331935,3.6684108577349726
4421573586041973504,229.6386158220685,2.123541944631582,4.173964346176733,-9.894669271365894
4421572765702382592,229.61170106961382,2.065008542339461,,
4421571734906583808,229.64579604986437,2.029421463665349,4.5220527857589845,-9.138756895757249
4421572044144898304,229.63934301911112,2.0666715358269347,,
4421478929254159488,229.608949070241,2.0564310841964595,,
4421572971858458880,229.63045219507148,2.090843176453424,,
4421573384175394432,229.65061733164993,2.106607211900612,4.4274287425362635,-9.308332076967405
4421572800059494016,229.62506456302398,2.071607890021828,,
4421572078504333824,229.65743733675902,2.0631967342979425,4.341222826068618,-10.683785756146833
4421478070260003584,229.623383010457,2.0239439112554014,4.49533991500139,-9.014493017657164
4421575170883458304,229.71638310855,2.168939872648175,5.113327655891803,-7.435314714034036
4421572112864057984,229.67686088387367,2.0734507923067187,,
4421478070260073088,229.6132092429393,2.0324645864405158,11.017990819394882,-5.021740890599563
4421572834423864832,229.6091624082715,2.0721173886168365,,
4421568848693435520,229.69597077968146,2.0295600895391117,2.8293844704600266,-11.466283414758815
4421571975424924032,229.6539305597207,2.0487536808896096,4.466929198020633,-9.356287121814969
4421572181583921536,229.65457254409773,2.081714625119661,3.4055050780405383,-10.253128017591802
4421569291071212160,229.7219855832175,2.056457959673874,4.310579747469063,-10.140636939997535
4421571837985798784,229.68395856393124,2.0531650342761627,1.9009552757699302,-10.765368687435036
4421571769269834752,229.66500497710408,2.043533152006652,,
4421569050551807872,229.76793723248534,2.035907651406357,3.2830394355648824,-7.437171742836749
4421573659053867136,229.62371843209334,2.1252158857414827,,
4421526203958106752,229.5594007189703,2.08694782340237,4.143993530688018,-9.675882313801425
4421568814332162432,229.7085045449593,2.0357296695453537,,
4421572903138574208,229.63732440637207,2.077371664413652,-2.7790118112829654,-14.50440629088659
4421572593904854016,229.6798391666989,2.0966672033704254,,
4421478997974366208,229.5994636529053,2.061511997458084,,
4421573452894690304,229.6781457180783,2.115196447597572,3.584151490495421,-9.848557006205818
4421572903142756864,229.6405790460945,2.074955303502101,2.3293595281569472,-10.469885769282877
